"id","id","category","prompt","syntax_valid","semantic_valid","error_category","error_detail","n_processes","expected_processes","matches_gt_steps","extra_steps","missing_steps","hallucinated_steps","included_steps","called_steps","ground_truth_steps","code_chars","code_lines","n_workflow_calls","turns","elapsed_s","llm_reply_excerpt","nextflow_code","ground_truth_code"
"K40_chewbbaca_eco_fastp_unicycler","K40_chewbbaca_eco_fastp_unicycler","K40","cgMLST allelic profiling on Escherichia coli from paired-end Illumina FASTQ (fastp + unicycler + chewbbaca).","Y","Y","none","","9","9","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_cgMLST__chewbbaca","720","28","3","2","12.0","Pipeline approved. The Nextflow DSL2 pipeline for cgMLST allelic profiling on *Escherichia coli* from paired-end Illumina FASTQ reads will be built as follows:","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'

// --- GLOBALS ---

def escherichiaColiSchema = 'e_coli_chewie_2360_210531'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())

    assembly = step_2AS_denovo__unicycler(trimmed)

    step_4TY_cgMLST__chewbbaca(assembly.assembled, 'escherichia_coli', escherichiaColiSchema)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"K41_chewbbaca_sal_fastp_unicycler","K41_chewbbaca_sal_fastp_unicycler","K41","cgMLST allelic profiling on Salmonella enterica from paired-end Illumina FASTQ (fastp + unicycler + chewbbaca).","Y","Y","none","","9","9","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_cgMLST__chewbbaca","918","40","3","2","14.0","Pipeline approved! The detailed plan will now be generated for the Architect.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def chewbbacaSchema = ""s_enterica_chewie_3255_210531""

def chewbbacaSpecies = ""Salmonella_enterica""

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_salmonella_cgmlst {
    
    take:
        
        raw_reads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(raw_reads).trimmed
        assembled = step_2AS_denovo__unicycler(trimmed).assembled
        step_4TY_cgMLST__chewbbaca(assembled, chewbbacaSpecies, chewbbacaSchema)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_salmonella_cgmlst(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"K42_abricate_lis_fastp_unicycler","K42_abricate_lis_fastp_unicycler","K42","ABRicate AMR screening on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + unicycler + abricate).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","626","26","3","2","10.3","Your pipeline for ABRicate AMR screening on *Listeria monocytogenes* from paired-end Illumina FASTQ data has been approved and will be built as described.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def amrDb = 'vfdb'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())
    assembly = step_2AS_denovo__unicycler(trimmed)
    step_4AN_AMR__abricate(assembly.assembled)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_AMR__abricate(assembled)
}
"
"K43_abricate_eco_fastp_unicycler","K43_abricate_eco_fastp_unicycler","K43","ABRicate AMR screening on Escherichia coli from paired-end Illumina FASTQ (fastp + unicycler + abricate).","Y","N","file_not_found","WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.ECO.110.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'","3","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_2AS_denovo__unicycler, step_4AN_AMR__abricate, step_1PP_trimming__fastp","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","1535","74","3","2","15.7","Your pipeline has been approved and will proceed with the following steps:

1. **Preprocessing**: Trim paired-end Illumina FASTQ reads using `fastp`.
2. **Assembly**: Assemble the trimmed reads using `Unicycler`.
3. **AMR Screening**: Screen the assembled contigs for antimicrobial resistance genes u","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { extractKey } from '../functions/common.nf'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def amrDb = 'vfdb'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_abricate_amr_screening {
    
    take:
        
        trimmed_reads
        
    
    main:
        trimmed_reads.multiMap {
            trimmed: it
        }.set { prep }

        unicycler_out = step_2AS_denovo__unicycler(prep.trimmed)
        assembly_filter_out = assembly_filter(unicycler_out.assembled)

        step_4AN_AMR__abricate(assembly_filter_out.fasta)
    
}

workflow wf_preprocess_trim {
    
    take:
        
        reads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(reads).trimmed

        fastqc(trimmed)
        readsCheckInput = reads.cross(trimmed) { extractKey(it) }.multiMap {
            rawreads: it[0]
            trimmed: it[1]
        }
        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed)

        trimmed_reads = trimmed
    
    emit:
        
        trimmed_reads
        
    
}

// --- ENTRYPOINT ---
workflow {
    reads = getSingleInput()

    wf_preprocess_trim(reads)
    wf_abricate_amr_screening(wf_preprocess_trim.out.trimmed_reads)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_AMR__abricate(assembled)
}
"
"K44_abricate_sal_fastp_unicycler","K44_abricate_sal_fastp_unicycler","K44","ABRicate AMR screening on Salmonella enterica from paired-end Illumina FASTQ (fastp + unicycler + abricate).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","762","38","3","2","16.6","Pipeline approved! The detailed plan for the Architect Agent will be generated now.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_abricate_amr_screening {
    
    take:
        
        raw_reads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(raw_reads)

        assembly = step_2AS_denovo__unicycler(trimmed)

        step_4AN_AMR__abricate(assembly)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_abricate_amr_screening(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_AMR__abricate(assembled)
}
"
"K45_abricate_cam_fastp_unicycler","K45_abricate_cam_fastp_unicycler","K45","ABRicate AMR screening on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + unicycler + abricate).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__abricate","596","24","3","2","14.9","Your pipeline for ABRicate AMR screening on *Campylobacter jejuni* from paired-end Illumina FASTQ data has been approved. The pipeline will include:

1. **Preprocessing**: Trimming reads using `fastp`.
2. **Assembly**: De novo assembly using `Unicycler`.
3. **AMR Screening**: Running ABRicate on the","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())
    assembly = step_2AS_denovo__unicycler(trimmed)
    step_4AN_AMR__abricate(assembly)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_AMR__abricate(assembled)
}
"
"K46_prokka_lis_fastp_unicycler","K46_prokka_lis_fastp_unicycler","K46","Prokka annotation on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + unicycler + prokka).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","950","41","3","2","13.9","Pipeline approved! I will now generate the detailed plan for the Architect Agent.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

include { getEmpty } from '../functions/common.nf'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def prokkaKingdom = 'Bacteria'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_prokka_annotation {
    
    take:
        
        rawReads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawReads).trimmed
        assembled = step_2AS_denovo__unicycler(trimmed).assembled
        prokka_input = assembled.map { [ it[0], it[1], prokkaKingdom, '-', '-', getEmpty() ] }
        step_4AN_genes__prokka(prokka_input)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_prokka_annotation(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_genes__prokka(assembled)
}
"
"K47_prokka_eco_fastp_unicycler","K47_prokka_eco_fastp_unicycler","K47","Prokka annotation on Escherichia coli from paired-end Illumina FASTQ (fastp + unicycler + prokka).","N","N","arity_error","ERROR ~ Workflow `wf_prokka_e_coli_annotation:step_4AN_genes__prokka` declares 1 input channels but 7 were given","3","7","N","","step_2AS_denovo__unicycler","","step_1PP_trimming__fastp, step_4AN_genes__prokka","step_4AN_genes__prokka, step_1PP_trimming__fastp","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","1024","50","2","2","21.2","Pipeline approved! The detailed plan for the Architect Agent will be generated now.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getEmpty } from '../functions/common.nf'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

// --- GLOBALS ---

def prokkaKingdom = 'Bacteria'

def prokkaGenus = 'Escherichia'

def prokkaSpecies = 'coli'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_prokka_e_coli_annotation {
    
    take:
        
        trimmed
        
    
    main:
        trimmed.multiMap {
            trimmed: it
            kingdom: prokkaKingdom
            genus: prokkaGenus
            species: prokkaSpecies
            riscd_ref: '-'
            refid: '-'
            refpath: getEmpty()
        }.set { prokkaIn }
        step_4AN_genes__prokka(prokkaIn)
    
}

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())
    wf_prokka_e_coli_annotation(trimmed)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_genes__prokka(assembled)
}
"
"K48_prokka_sal_fastp_unicycler","K48_prokka_sal_fastp_unicycler","K48","Prokka annotation on Salmonella enterica from paired-end Illumina FASTQ (fastp + unicycler + prokka).","N","N","arity_error","ERROR ~ Workflow `step_1PP_trimming__fastp` declares 1 input channels but 0 were given","3","7","N","step_0SQ_rawreads__fastq","","","step_0SQ_rawreads__fastq, step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","step_0SQ_rawreads__fastq, step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","1143","38","4","2","54.3","Pipeline approved! The detailed plan for the Architect Agent will be generated based on the selected tools and modules.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getInput } from '../functions/parameters.nf'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

include { getEmpty } from '../functions/common.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_0SQ_rawreads__fastq } from '../steps/step_0SQ_rawreads__fastq'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def prokkaKingdom = 'Bacteria'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    // Step 1: Accept paired-end Illumina FASTQ files
    rawreads = step_0SQ_rawreads__fastq(getInput())

    // Step 2: Trim adapters and low-quality bases using fastp
    trimmed = step_1PP_trimming__fastp(rawreads).trimmed

    // Step 3: Assemble trimmed reads into contigs using Unicycler
    assembled = step_2AS_denovo__unicycler(trimmed).assembled

    // Step 4: Annotate assembled contigs for Salmonella enterica using Prokka
    step_4AN_genes__prokka(assembled.map { [it[0], it[1], prokkaKingdom, '-', '-', getEmpty()] })
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_genes__prokka(assembled)
}
"
"K49_prokka_cam_fastp_unicycler","K49_prokka_cam_fastp_unicycler","K49","Prokka annotation on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + unicycler + prokka).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_genes__prokka","850","33","3","2","15.6","Pipeline approved. The draft plan will be finalized and sent to the Architect for implementation.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

include { getEmpty } from '../functions/common.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def prokkaKingdom = 'Bacteria'

def prokkaReference = '-'

def prokkaRisCd = '-'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())
    assembly = step_2AS_denovo__unicycler(trimmed)
    prokka_input = assembly.map { [ prokkaRisCd, it[1], prokkaKingdom, prokkaRisCd, prokkaReference, getEmpty() ] }
    step_4AN_genes__prokka(prokka_input)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_genes__prokka(assembled)
}
"
"K50_flaA_cam_fastp_unicycler","K50_flaA_cam_fastp_unicycler","K50","flaA typing on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + unicycler + flaA).","Y","Y","file_not_found","WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.CAM.113.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_flaA__flaA","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_flaA__flaA","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4TY_flaA__flaA","1249","74","3","2","39.1","Pipeline approved! The Nextflow DSL2 pipeline for **flaA typing on *Campylobacter jejuni*** from paired-end Illumina FASTQ data will be built using the following steps:

1. **Preprocessing**: Trim raw Illumina FASTQ reads using `fastp`.
2. **Assembly**: Assemble trimmed reads into a draft genome usi","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def flaASchema = 'flaA'

def flaAGenus = 'campylobacter'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_flaA_typing {
    
    take:
        
        raw_reads
        
        genus_species
        
    
    main:
        trimmed = step_1PP_trimming__fastp(raw_reads)

        assembly = step_2AS_denovo__unicycler(trimmed)
        step_4TY_flaA__flaA(assembly, genus_species)
    
}

workflow module_qc_fastqc {
    
    take:
        
        reads
        
    
    main:
        fastqc(reads)
    
}

workflow module_qc_quast {
    
    take:
        
        assembly
        
    
    main:
        quast(assembly)
    
}

// --- ENTRYPOINT ---
workflow {
    def genus_species = [flaAGenus, 'jejuni']

    def raw_reads = getSingleInput()

    wf_flaA_typing(raw_reads, genus_species)

    module_qc_fastqc(raw_reads)
    module_qc_quast(wf_flaA_typing.assembly)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4TY_flaA__flaA(assembled, param('genus_species'))
}
"
"K51_staramr_cam_fastp_unicycler","K51_staramr_cam_fastp_unicycler","K51","staramr AMR profiling on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + unicycler + staramr).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__staramr","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__staramr","step_1PP_trimming__fastp, step_2AS_denovo__unicycler, step_4AN_AMR__staramr","662","28","3","2","13.4","Pipeline approved! The detailed plan for the Architect has been generated and is ready for implementation.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'

// --- GLOBALS ---

def genusSpecies = 'Campylobacter jejuni'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())

    assembly = step_2AS_denovo__unicycler(trimmed)

    step_4AN_AMR__staramr(assembly.assembled, genusSpecies)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'
include { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__unicycler(trimmed).assembled
    step_4AN_AMR__staramr(assembled, param('genus_species'))
}
"
"K52_mlst_lis_trimmomatic_spades","K52_mlst_lis_trimmomatic_spades","K52","MLST typing on Listeria monocytogenes from paired-end Illumina FASTQ (trimmomatic + spades + mlst).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__trimmomatic, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__trimmomatic, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__trimmomatic, step_2AS_denovo__spades, step_4TY_MLST__mlst","649","26","3","2","11.4","Pipeline approved. Proceeding with MLST typing for *Listeria monocytogenes* using Trimmomatic, SPAdes, and MLST.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_1PP_trimming__trimmomatic } from '../steps/step_1PP_trimming__trimmomatic'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

// --- GLOBALS ---

def mlstSchema = 'listeria_monocytogenes'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__trimmomatic(getSingleInput())
    assembly = step_2AS_denovo__spades(trimmed)
    step_4TY_MLST__mlst(assembly.assembled)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__trimmomatic } from '../steps/step_1PP_trimming__trimmomatic'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
workflow {
    trimmed   = step_1PP_trimming__trimmomatic(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
}
"
